"BehaviorSpace results (NetLogo 6.2.0)"
"code (4).nlogo"
"WaitingTime"
"01/28/2021 15:45:31:492 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","distancing?","spread-decease?","threshold-attendance","numberOfPeople","max-patience","r-distance","[step]","waitingTime"
"1","true","false","6","121","50","1.5","84","77"
"2","true","false","6","121","50","1.5","90","57"
"5","true","false","6","121","100","1.5","105","56"
"6","true","false","6","121","100","1.5","119","38"
"3","true","false","6","121","50","1.5","90","76"
"2","true","false","6","121","50","1.5","91","57"
"5","true","false","6","121","100","1.5","106","56"
"6","true","false","6","121","100","1.5","120","38"
"6","true","false","6","121","100","1.5","121","38"
"1","true","false","6","121","50","1.5","85","77"
"3","true","false","6","121","50","1.5","91","76"
"5","true","false","6","121","100","1.5","107","56"
"2","true","false","6","121","50","1.5","92","57"
"5","true","false","6","121","100","1.5","108","56"
"3","true","false","6","121","50","1.5","92","76"
"6","true","false","6","121","100","1.5","122","38"
"2","true","false","6","121","50","1.5","93","57"
"1","true","false","6","121","50","1.5","86","77"
"4","true","false","6","121","100","1.5","104","55"
"6","true","false","6","121","100","1.5","123","38"
"1","true","false","6","121","50","1.5","87","77"
"2","true","false","6","121","50","1.5","94","69"
"4","true","false","6","121","100","1.5","105","55"
"3","true","false","6","121","50","1.5","93","76"
"1","true","false","6","121","50","1.5","88","77"
"5","true","false","6","121","100","1.5","109","56"
"2","true","false","6","121","50","1.5","95","70"
"3","true","false","6","121","50","1.5","94","76"
"4","true","false","6","121","100","1.5","106","55"
"1","true","false","6","121","50","1.5","89","77"
"2","true","false","6","121","50","1.5","96","70"
"5","true","false","6","121","100","1.5","110","56"
"4","true","false","6","121","100","1.5","107","55"
"3","true","false","6","121","50","1.5","95","76"
"1","true","false","6","121","50","1.5","90","77"
"6","true","false","6","121","100","1.5","124","38"
"5","true","false","6","121","100","1.5","111","56"
"2","true","false","6","121","50","1.5","97","71"
"4","true","false","6","121","100","1.5","108","55"
"3","true","false","6","121","50","1.5","96","76"
"1","true","false","6","121","50","1.5","91","77"
"5","true","false","6","121","100","1.5","112","56"
"2","true","false","6","121","50","1.5","98","71"
"4","true","false","6","121","100","1.5","109","55"
"3","true","false","6","121","50","1.5","97","76"
"1","true","false","6","121","50","1.5","92","77"
"5","true","false","6","121","100","1.5","113","56"
"6","true","false","6","121","100","1.5","125","38"
"4","true","false","6","121","100","1.5","110","55"
"1","true","false","6","121","50","1.5","93","77"
"5","true","false","6","121","100","1.5","114","56"
"3","true","false","6","121","50","1.5","98","76"
"2","true","false","6","121","50","1.5","99","71"
"6","true","false","6","121","100","1.5","126","38"
"1","true","false","6","121","50","1.5","94","77"
"5","true","false","6","121","100","1.5","115","56"
"4","true","false","6","121","100","1.5","111","55"
"3","true","false","6","121","50","1.5","99","76"
"2","true","false","6","121","50","1.5","100","98"
"6","true","false","6","121","100","1.5","127","38"
"3","true","false","6","121","50","1.5","100","143"
"5","true","false","6","121","100","1.5","116","56"
"4","true","false","6","121","100","1.5","112","55"
"2","true","false","6","121","50","1.5","101","99"
"6","true","false","6","121","100","1.5","128","38"
"3","true","false","6","121","50","1.5","101","145"
"5","true","false","6","121","100","1.5","117","56"
"4","true","false","6","121","100","1.5","113","55"
"1","true","false","6","121","50","1.5","95","77"
"2","true","false","6","121","50","1.5","102","99"
"6","true","false","6","121","100","1.5","129","38"
"3","true","false","6","121","50","1.5","102","146"
"5","true","false","6","121","100","1.5","118","56"
"1","true","false","6","121","50","1.5","96","77"
"4","true","false","6","121","100","1.5","114","55"
"2","true","false","6","121","50","1.5","103","100"
"3","true","false","6","121","50","1.5","103","146"
"1","true","false","6","121","50","1.5","97","78"
"6","true","false","6","121","100","1.5","130","38"
"4","true","false","6","121","100","1.5","115","55"
"2","true","false","6","121","50","1.5","104","100"
"1","true","false","6","121","50","1.5","98","78"
"3","true","false","6","121","50","1.5","104","146"
"6","true","false","6","121","100","1.5","131","38"
"4","true","false","6","121","100","1.5","116","55"
"2","true","false","6","121","50","1.5","105","100"
"5","true","false","6","121","100","1.5","119","56"
"1","true","false","6","121","50","1.5","99","78"
"6","true","false","6","121","100","1.5","132","38"
"4","true","false","6","121","100","1.5","117","55"
"5","true","false","6","121","100","1.5","120","56"
"2","true","false","6","121","50","1.5","106","100"
"1","true","false","6","121","50","1.5","100","143"
"3","true","false","6","121","50","1.5","105","146"
"6","true","false","6","121","100","1.5","133","38"
"4","true","false","6","121","100","1.5","118","55"
"5","true","false","6","121","100","1.5","121","56"
"1","true","false","6","121","50","1.5","101","144"
"2","true","false","6","121","50","1.5","107","100"
"6","true","false","6","121","100","1.5","134","38"
"5","true","false","6","121","100","1.5","122","56"
"3","true","false","6","121","50","1.5","106","146"
"4","true","false","6","121","100","1.5","119","55"
"1","true","false","6","121","50","1.5","102","146"
"6","true","false","6","121","100","1.5","135","38"
"5","true","false","6","121","100","1.5","123","56"
"2","true","false","6","121","50","1.5","108","100"
"3","true","false","6","121","50","1.5","107","146"
"4","true","false","6","121","100","1.5","120","55"
"1","true","false","6","121","50","1.5","103","146"
"6","true","false","6","121","100","1.5","136","38"
"5","true","false","6","121","100","1.5","124","56"
"2","true","false","6","121","50","1.5","109","100"
"3","true","false","6","121","50","1.5","108","146"
"4","true","false","6","121","100","1.5","121","55"
"1","true","false","6","121","50","1.5","104","146"
"6","true","false","6","121","100","1.5","137","38"
"2","true","false","6","121","50","1.5","110","105"
"5","true","false","6","121","100","1.5","125","56"
"3","true","false","6","121","50","1.5","109","146"
"4","true","false","6","121","100","1.5","122","55"
"1","true","false","6","121","50","1.5","105","147"
"5","true","false","6","121","100","1.5","126","56"
"2","true","false","6","121","50","1.5","111","105"
"6","true","false","6","121","100","1.5","138","38"
"3","true","false","6","121","50","1.5","110","146"
"1","true","false","6","121","50","1.5","106","147"
"4","true","false","6","121","100","1.5","123","55"
"2","true","false","6","121","50","1.5","112","107"
"3","true","false","6","121","50","1.5","111","147"
"5","true","false","6","121","100","1.5","127","56"
"6","true","false","6","121","100","1.5","139","38"
"4","true","false","6","121","100","1.5","124","55"
"2","true","false","6","121","50","1.5","113","108"
"3","true","false","6","121","50","1.5","112","147"
"5","true","false","6","121","100","1.5","128","56"
"6","true","false","6","121","100","1.5","140","38"
"1","true","false","6","121","50","1.5","107","148"
"4","true","false","6","121","100","1.5","125","55"
"2","true","false","6","121","50","1.5","114","108"
"3","true","false","6","121","50","1.5","113","147"
"5","true","false","6","121","100","1.5","129","56"
"6","true","false","6","121","100","1.5","141","38"
"1","true","false","6","121","50","1.5","108","148"
"4","true","false","6","121","100","1.5","126","55"
"2","true","false","6","121","50","1.5","115","108"
"5","true","false","6","121","100","1.5","130","56"
"3","true","false","6","121","50","1.5","114","147"
"1","true","false","6","121","50","1.5","109","148"
"6","true","false","6","121","100","1.5","142","38"
"2","true","false","6","121","50","1.5","116","108"
"4","true","false","6","121","100","1.5","127","55"
"5","true","false","6","121","100","1.5","131","56"
"1","true","false","6","121","50","1.5","110","148"
"3","true","false","6","121","50","1.5","115","147"
"6","true","false","6","121","100","1.5","143","38"
"5","true","false","6","121","100","1.5","132","56"
"1","true","false","6","121","50","1.5","111","148"
"4","true","false","6","121","100","1.5","128","55"
"2","true","false","6","121","50","1.5","117","108"
"3","true","false","6","121","50","1.5","116","147"
"6","true","false","6","121","100","1.5","144","38"
"1","true","false","6","121","50","1.5","112","148"
"5","true","false","6","121","100","1.5","133","56"
"4","true","false","6","121","100","1.5","129","55"
"2","true","false","6","121","50","1.5","118","109"
"3","true","false","6","121","50","1.5","117","147"
"1","true","false","6","121","50","1.5","113","148"
"2","true","false","6","121","50","1.5","119","109"
"4","true","false","6","121","100","1.5","130","55"
"6","true","false","6","121","100","1.5","145","38"
"5","true","false","6","121","100","1.5","134","56"
"1","true","false","6","121","50","1.5","114","148"
"3","true","false","6","121","50","1.5","118","147"
"2","true","false","6","121","50","1.5","120","109"
"6","true","false","6","121","100","1.5","146","38"
"4","true","false","6","121","100","1.5","131","55"
"1","true","false","6","121","50","1.5","115","148"
"5","true","false","6","121","100","1.5","135","56"
"3","true","false","6","121","50","1.5","119","147"
"6","true","false","6","121","100","1.5","147","38"
"2","true","false","6","121","50","1.5","121","109"
"1","true","false","6","121","50","1.5","116","148"
"4","true","false","6","121","100","1.5","132","55"
"5","true","false","6","121","100","1.5","136","56"
"3","true","false","6","121","50","1.5","120","147"
"2","true","false","6","121","50","1.5","122","109"
"1","true","false","6","121","50","1.5","117","148"
"6","true","false","6","121","100","1.5","148","38"
"4","true","false","6","121","100","1.5","133","55"
"3","true","false","6","121","50","1.5","121","147"
"5","true","false","6","121","100","1.5","137","56"
"2","true","false","6","121","50","1.5","123","109"
"6","true","false","6","121","100","1.5","149","38"
"4","true","false","6","121","100","1.5","134","55"
"1","true","false","6","121","50","1.5","118","148"
"5","true","false","6","121","100","1.5","138","56"
"3","true","false","6","121","50","1.5","122","147"
"2","true","false","6","121","50","1.5","124","109"
"6","true","false","6","121","100","1.5","150","38"
"1","true","false","6","121","50","1.5","119","148"
"4","true","false","6","121","100","1.5","135","55"
"3","true","false","6","121","50","1.5","123","147"
"5","true","false","6","121","100","1.5","139","56"
"2","true","false","6","121","50","1.5","125","109"
"6","true","false","6","121","100","1.5","151","38"
"1","true","false","6","121","50","1.5","120","148"
"3","true","false","6","121","50","1.5","124","147"
"5","true","false","6","121","100","1.5","140","56"
"4","true","false","6","121","100","1.5","136","55"
"1","true","false","6","121","50","1.5","121","148"
"2","true","false","6","121","50","1.5","126","109"
"6","true","false","6","121","100","1.5","152","38"
"3","true","false","6","121","50","1.5","125","147"
"4","true","false","6","121","100","1.5","137","55"
"1","true","false","6","121","50","1.5","122","148"
"5","true","false","6","121","100","1.5","141","56"
"6","true","false","6","121","100","1.5","153","38"
"3","true","false","6","121","50","1.5","126","147"
"1","true","false","6","121","50","1.5","123","148"
"4","true","false","6","121","100","1.5","138","55"
"2","true","false","6","121","50","1.5","127","109"
"5","true","false","6","121","100","1.5","142","56"
"6","true","false","6","121","100","1.5","154","38"
"1","true","false","6","121","50","1.5","124","148"
"4","true","false","6","121","100","1.5","139","55"
"5","true","false","6","121","100","1.5","143","56"
"3","true","false","6","121","50","1.5","127","147"
"6","true","false","6","121","100","1.5","155","38"
"1","true","false","6","121","50","1.5","125","148"
"5","true","false","6","121","100","1.5","144","56"
"2","true","false","6","121","50","1.5","128","109"
"3","true","false","6","121","50","1.5","128","147"
"4","true","false","6","121","100","1.5","140","55"
"1","true","false","6","121","50","1.5","126","148"
"6","true","false","6","121","100","1.5","156","38"
"2","true","false","6","121","50","1.5","129","109"
"3","true","false","6","121","50","1.5","129","147"
"5","true","false","6","121","100","1.5","145","57"
"1","true","false","6","121","50","1.5","127","148"
"4","true","false","6","121","100","1.5","141","55"
"6","true","false","6","121","100","1.5","157","38"
"5","true","false","6","121","100","1.5","146","57"
"2","true","false","6","121","50","1.5","130","111"
"3","true","false","6","121","50","1.5","130","147"
"1","true","false","6","121","50","1.5","128","148"
"5","true","false","6","121","100","1.5","147","71"
"2","true","false","6","121","50","1.5","131","111"
"4","true","false","6","121","100","1.5","142","55"
"6","true","false","6","121","100","1.5","158","38"
"3","true","false","6","121","50","1.5","131","147"
"1","true","false","6","121","50","1.5","129","148"
"5","true","false","6","121","100","1.5","148","71"
"2","true","false","6","121","50","1.5","132","111"
"3","true","false","6","121","50","1.5","132","147"
"6","true","false","6","121","100","1.5","159","38"
"4","true","false","6","121","100","1.5","143","55"
"5","true","false","6","121","100","1.5","149","72"
"2","true","false","6","121","50","1.5","133","111"
"3","true","false","6","121","50","1.5","133","147"
"5","true","false","6","121","100","1.5","150","72"
"6","true","false","6","121","100","1.5","160","38"
"1","true","false","6","121","50","1.5","130","148"
"4","true","false","6","121","100","1.5","144","55"
"2","true","false","6","121","50","1.5","134","111"
"5","true","false","6","121","100","1.5","151","72"
"6","true","false","6","121","100","1.5","161","38"
"1","true","false","6","121","50","1.5","131","148"
"3","true","false","6","121","50","1.5","134","147"
"4","true","false","6","121","100","1.5","145","55"
"1","true","false","6","121","50","1.5","132","148"
"2","true","false","6","121","50","1.5","135","123"
"5","true","false","6","121","100","1.5","152","72"
"3","true","false","6","121","50","1.5","135","147"
"4","true","false","6","121","100","1.5","146","55"
"6","true","false","6","121","100","1.5","162","38"
"1","true","false","6","121","50","1.5","133","148"
"5","true","false","6","121","100","1.5","153","72"
"2","true","false","6","121","50","1.5","136","124"
"3","true","false","6","121","50","1.5","136","147"
"4","true","false","6","121","100","1.5","147","55"
"1","true","false","6","121","50","1.5","134","148"
